"","pubMedID","sortpubdate","PMCID","pubMedID_homo","LINE1","L1_Retrotransposons","long_interspersed_nuclear_element","long_interspersed_element"
"1277",23636054,2013-06-01,NA,NA,1,NA,NA,NA
"1278",23620285,2013-06-01,"PMC3675497",NA,1,NA,1,1
"1279",23595900,2013-05-23,NA,NA,1,NA,1,1
"1280",23594992,2013-05-01,"PMC3737343",NA,1,NA,NA,1
"1281",23583390,2013-05-10,NA,NA,1,NA,NA,1
"1282",23568530,2013-06-01,NA,1,1,NA,NA,NA
"1283",23560077,2013-01-01,"PMC3613368",NA,1,NA,NA,1
"1284",23558772,2013-04-01,"PMC3639419",NA,1,NA,NA,1
"1285",23555307,2013-03-01,"PMC3610623",1,1,1,NA,1
"1286",23555160,2013-03-21,"PMC3607748",1,1,NA,1,1
"1287",23553801,2013-07-01,"PMC3880804",1,1,1,NA,1
"1288",23552396,2013-06-01,"PMC3672919",1,1,NA,1,1
"1289",23543013,2013-11-01,NA,1,1,NA,1,1
"1290",23540693,2013-03-28,"PMC3898742",1,1,1,NA,1
"1291",23537804,2013-03-08,"PMC3647288",1,1,NA,NA,NA
"1292",23535008,2013-07-15,NA,1,1,NA,NA,1
"1293",23530910,2013-03-27,"PMC3643820",1,1,NA,NA,1
"1294",23530042,2013-05-31,"PMC3668768",1,1,NA,NA,1
"1295",23529764,2013-05-01,NA,1,1,NA,1,1
"1296",23528182,2013-05-01,NA,1,1,NA,NA,1
"1297",23523050,2013-06-01,"PMC3703464",1,1,NA,NA,1
"1298",23517394,2013-03-01,NA,1,1,NA,NA,1
"1299",23510117,2013-03-19,"PMC3610265",NA,1,NA,NA,1
"1300",23508416,2013-02-01,"PMC3600626",1,1,NA,1,1
"1301",23497436,2013-03-06,"PMC3607998",NA,NA,NA,1,1
"1302",23497167,2013-03-05,"PMC3652778",NA,1,NA,NA,1
"1303",23492555,2013-07-01,NA,1,1,NA,NA,NA
"1304",23486540,2013-11-01,"PMC3798850",1,1,NA,NA,1
"1305",23484457,2013-12-01,NA,NA,NA,NA,NA,1
"1306",23481375,2012-11-01,"PMC3575423",NA,1,NA,NA,NA
"1307",23473616,2013-06-01,"PMC3686968",1,1,NA,NA,NA
"1308",23473606,2013-09-01,NA,1,1,NA,NA,NA
"1309",23472125,2013-01-01,"PMC3589449",NA,1,NA,NA,NA
"1310",23470764,2013-01-01,NA,NA,1,NA,NA,NA
"1311",23466962,2013-02-21,"PMC3581994",1,1,NA,1,1
"1312",23466288,2013-04-01,"PMC3637860",1,1,NA,NA,NA
"1313",23464597,2013-10-01,NA,NA,NA,NA,NA,1
"1314",23460897,2013-01-01,"PMC3584082",1,1,NA,NA,1
"1315",23444121,2013-04-01,"PMC3750961",1,1,NA,NA,1
"1316",23441856,2013-08-01,NA,NA,1,NA,NA,1
"1317",23432547,2013-05-01,NA,1,1,NA,NA,NA
"1318",23431045,2013-02-20,"PMC3576619",NA,1,NA,1,NA
"1319",23415968,2013-05-01,NA,1,1,NA,NA,1
"1320",23414538,2013-03-01,NA,1,1,NA,NA,1
"1321",23413118,2012-12-14,"PMC3571696",NA,1,NA,NA,NA
"1322",23411159,2013-05-01,"PMC4034679",1,1,NA,NA,1
"1323",23406904,2013-03-01,"PMC3585665",NA,1,NA,NA,NA
"1324",23390377,2013-01-01,"PMC3559194",1,1,NA,1,1
"1325",23388683,2013-02-07,NA,NA,1,NA,NA,NA
"1326",23381221,2013-04-01,"PMC3621652",1,1,NA,NA,1
"1327",23379582,2013-02-01,"PMC3567703",1,1,NA,NA,NA
"1328",23364048,2013-05-01,"PMC3613164",NA,1,NA,1,1
"1329",25610242,2013-02-01,"PMC4261502",NA,1,NA,NA,NA
"1330",23353788,2013-03-01,NA,NA,1,NA,NA,1
"1331",23348678,2013-04-01,"PMC3601821",NA,1,NA,NA,NA
"1332",23346960,2013-04-01,NA,1,1,NA,1,1
"1333",23346103,2012-01-01,"PMC3546497",NA,1,NA,NA,1
"1334",23346034,2012-12-01,"PMC3543922",NA,1,NA,NA,1
"1335",23324989,2013-05-01,NA,1,1,NA,NA,NA
"1336",23320117,2013-01-01,"PMC3539988",1,1,NA,NA,1
"1337",23319643,2013-01-29,"PMC3562835",NA,1,NA,1,1
"1338",23314556,2013-03-01,NA,1,1,NA,1,1
"1339",23307060,2013-04-01,"PMC3637979",1,1,NA,1,1
"1340",23301465,2012-12-01,NA,1,1,NA,NA,NA
"1341",23297156,2013-07-01,NA,NA,1,NA,NA,1
"1342",23296816,2013-03-01,NA,NA,1,NA,NA,NA
"1343",23291904,2013-12-01,NA,1,1,NA,1,1
"1344",23286374,2013-01-03,"PMC3600994",NA,1,NA,NA,NA
"1345",23277587,2013-01-15,"PMC3549140",NA,1,NA,NA,1
"1346",23277489,2013-02-01,"PMC3552038",1,1,NA,NA,1
"1347",23273101,2013-01-01,NA,1,1,NA,NA,1
"1348",27798071,2013-01-01,"PMC3814210",NA,NA,1,NA,NA
"1349",25509118,2013-01-01,NA,NA,1,NA,NA,1
"1350",23269963,2012-12-01,"PMC3526762",NA,1,NA,NA,NA
"1351",23259664,2012-12-22,"PMC4064317",NA,1,NA,1,1
"1352",23258093,2012-01-01,NA,1,1,NA,NA,1
"1353",23257623,2013-01-01,"PMC3730837",1,1,NA,1,1
"1354",23255334,2013-02-07,NA,NA,NA,NA,1,NA
"1355",23251491,2012-01-01,"PMC3519577",1,1,NA,NA,NA
"1356",23240544,2012-10-01,NA,1,1,NA,NA,1
"1357",23228116,2012-12-11,"PMC3541136",NA,NA,NA,NA,1
"1358",23227177,2012-01-01,"PMC3515615",1,1,NA,NA,NA
"1359",23222549,2013-02-01,NA,1,1,NA,NA,1
"1360",23216958,2012-12-05,"PMC3534591",1,1,NA,NA,1
"1361",23212949,2013-03-01,"PMC3589530",1,1,NA,NA,1
"1362",23208499,2013-10-10,"PMC3795476",1,1,NA,1,1
"1363",23196856,2013-01-01,"PMC3549876",1,1,NA,NA,1
"1364",23184059,2012-12-01,"PMC3515759",NA,1,NA,NA,1
"1365",23179365,2013-10-01,"PMC3824342",1,1,NA,NA,1
"1366",23178118,2012-11-21,"PMC3511858",NA,1,NA,NA,1
"1367",23175808,2013-01-16,"PMC3545905",1,1,NA,NA,1
"1368",23173096,2012-11-01,"PMC3484675",1,1,NA,NA,1
"1369",23171245,2012-11-21,"PMC3544724",NA,NA,NA,1,1
"1370",23167363,2012-01-01,NA,1,1,NA,NA,1
"1371",23166510,2012-01-01,"PMC3499362",NA,1,NA,NA,1
"1372",23161687,2013-01-07,"PMC3592465",1,1,NA,1,1
"1373",23158571,2013-02-01,NA,1,1,NA,NA,NA
"1374",23157586,2013-02-01,"PMC3572581",1,1,NA,NA,NA
"1375",23156736,2012-07-01,NA,1,1,NA,NA,NA
"1376",23155395,2012-01-01,"PMC3498262",1,1,NA,NA,NA
"1377",23154831,2013-02-18,"PMC3573842",1,1,NA,NA,1
"1378",23153584,2013-02-01,NA,1,1,NA,NA,1
"1379",23152600,2012-11-14,"PMC3558742",1,1,NA,NA,NA
"1380",23152053,2012-11-15,"PMC3542593",1,1,NA,NA,NA
"1381",23151531,2013-01-01,NA,1,1,NA,1,1
"1382",23145912,2012-01-01,"PMC3612533",1,1,NA,NA,1
"1383",23135621,2012-12-01,NA,1,1,NA,NA,1
"1384",23133680,2012-01-01,"PMC3487726",1,1,NA,NA,1
"1385",23132835,2013-04-01,NA,1,1,NA,1,1
"1386",23125228,2013-03-01,"PMC3563966",NA,1,NA,NA,1
"1387",23118857,2012-01-01,"PMC3485254",1,1,NA,NA,1
"1388",23117283,2013-01-01,NA,1,1,NA,NA,NA
"1389",23112866,2012-01-01,"PMC3480440",1,1,NA,NA,NA
"1390",23110235,2012-01-01,"PMC3482194",NA,NA,NA,1,1
"1391",23108606,2013-01-01,NA,NA,1,NA,NA,NA
"1392",23101622,2012-10-26,"PMC3567441",1,1,NA,NA,1
"1393",23095285,2012-01-01,NA,1,NA,NA,1,NA
"1394",23094721,2012-10-25,"PMC3532946",1,NA,NA,NA,1
"1395",23093941,2012-01-01,"PMC3475670",1,1,NA,NA,NA
"1396",23085465,2013-02-01,NA,1,1,NA,1,NA
"1397",23075571,2012-10-17,"PMC3488751",NA,1,NA,1,NA
"1398",23073540,2012-11-01,NA,1,1,NA,NA,NA
"1399",23071689,2012-01-01,"PMC3465296",1,NA,NA,NA,1
"1400",23064502,2012-12-01,"PMC3535756",1,1,NA,1,1
"1401",23064229,2012-11-15,NA,1,1,NA,1,1
"1402",23064113,2012-11-01,"PMC3597578",NA,1,NA,1,1
"1403",23061019,2012-05-01,"PMC3463469",NA,NA,1,NA,NA
"1404",23057747,2012-01-01,NA,1,1,NA,NA,1
"1405",23053642,2012-11-01,"PMC3473189",1,1,1,1,1
"1406",23051858,2012-11-01,"PMC3499331",NA,1,NA,1,1
"1407",23049789,2012-01-01,"PMC3458035",1,1,NA,1,1
"1408",23043114,2012-10-23,"PMC3491472",NA,NA,NA,NA,1
"1409",23031089,2013-03-01,NA,1,NA,NA,NA,1
"1410",23028911,2012-01-01,"PMC3445447",1,1,NA,NA,1
"1411",23023949,2012-12-01,NA,NA,1,NA,NA,NA
"1412",23023202,2013-03-01,NA,1,1,NA,NA,1
"1413",23010983,2012-09-01,NA,NA,1,NA,NA,NA
"1414",23007156,2012-11-01,"PMC3486173",1,1,NA,NA,1
"1415",23002136,2012-11-01,"PMC3510505",1,1,NA,NA,1
"1416",22997064,2013-01-01,NA,1,1,NA,NA,1
"1417",22993308,2012-09-01,NA,1,1,NA,NA,1
"1418",22989711,2012-11-01,"PMC3505981",1,1,NA,NA,1
"1419",22988838,2012-11-01,NA,NA,1,NA,NA,1
"1420",22984959,2012-09-17,"PMC3495052",1,1,NA,NA,NA
"1421",22982412,2012-12-10,NA,1,1,NA,NA,1
"1422",22981769,2012-12-12,NA,1,1,NA,NA,NA
"1423",22977178,2012-11-01,"PMC3510499",1,1,NA,1,1
"1424",22976393,2012-01-01,NA,1,1,NA,NA,NA
"1425",22976001,2012-01-01,"PMC3810717",1,1,NA,NA,1
"1426",22973303,2012-09-11,"PMC3438687",NA,1,NA,NA,NA
"1427",22970256,2012-01-01,"PMC3436786",NA,1,NA,NA,NA
"1428",22968929,2012-12-01,"PMC3514663",1,1,1,NA,1
"1429",22965116,2012-11-01,"PMC3505970",NA,1,NA,NA,1
"1430",22952051,2012-10-01,"PMC3475748",1,1,NA,1,1
"1431",22952045,2012-10-01,"PMC3475755",1,1,NA,1,1
"1432",22930557,2012-10-01,"PMC3739306",1,1,NA,NA,NA
"1433",22923034,2013-06-01,NA,1,1,NA,NA,1
"1434",22921182,2013-01-01,NA,1,1,NA,NA,NA
"1435",22918960,2013-01-01,"PMC3525338",1,1,NA,NA,1
"1436",22918385,2012-10-01,"PMC3469455",1,1,NA,NA,1
"1437",22913491,2012-09-01,"PMC3529008",NA,1,NA,NA,1
"1438",22912627,2012-08-14,"PMC3418512",NA,1,NA,NA,NA
"1439",22912586,2012-01-01,"PMC3415434",1,1,NA,NA,1
"1440",22907758,2012-11-01,"PMC3486150",1,1,NA,NA,1
"1441",22907585,2013-03-01,NA,1,1,NA,NA,1
"1442",22902560,2012-09-28,NA,1,1,NA,1,1
"1443",22869041,2012-09-01,"PMC3515011",1,1,NA,NA,1
"1444",22859753,2012-12-01,NA,NA,1,NA,NA,NA
"1445",22846368,2012-10-10,NA,NA,1,NA,NA,1
"1446",22845795,2012-09-01,NA,1,1,NA,1,1
"1447",22840368,2012-12-01,"PMC3613860",1,1,NA,NA,1
"1448",22833016,2012-09-01,"PMC3448132",1,1,NA,NA,1
"1449",22826457,2012-12-01,"PMC3494273",1,1,NA,1,1
"1450",22803411,2012-05-01,NA,1,1,NA,NA,NA
"1451",22800764,2012-10-01,NA,NA,1,NA,NA,1
"1452",22782896,2012-09-07,"PMC3438950",1,1,NA,1,1
"1453",22776959,2012-10-01,"PMC3464645",1,1,NA,NA,NA
"1454",22766991,2012-12-01,NA,1,1,NA,NA,1
"1455",22761581,2012-06-01,"PMC3386304",NA,1,NA,NA,NA
"1456",22759815,2012-01-01,NA,1,1,NA,NA,1
"1457",22753589,2012-09-01,"PMC3624899",1,1,NA,NA,1
"1458",22752340,2012-08-01,NA,NA,1,NA,NA,1
"1459",22748066,2012-07-02,"PMC3464682",NA,1,NA,1,1
"1460",22745376,2012-08-01,"PMC3401319",1,1,NA,1,1
"1461",22745252,2012-08-24,"PMC3656569",1,1,NA,NA,1
"1462",22734051,2012-11-01,NA,1,1,NA,1,1
"1463",22727223,2012-06-22,"PMC3408377",1,1,NA,NA,NA
"1464",22720130,2012-06-01,"PMC3377352",NA,1,NA,1,1
"1465",22718136,2012-08-01,NA,1,1,NA,NA,1
"1466",22713592,2012-10-01,NA,NA,1,NA,NA,NA
"1467",22704344,2011-08-01,"PMC3365388",NA,1,NA,1,1
"1468",22703977,2012-06-15,"PMC3446317",NA,1,NA,1,1
"1469",22702369,2012-11-01,NA,1,1,NA,NA,NA
"1470",22701537,2012-01-01,"PMC3365111",1,1,NA,NA,NA
"1471",22692281,2012-09-01,"PMC3463656",1,1,NA,NA,NA
"1472",22690662,2012-06-01,"PMC3392683",1,1,NA,NA,1
"1473",22682523,2012-06-09,"PMC3404951",NA,1,NA,NA,NA
"1474",22678115,2012-10-01,"PMC3499042",1,1,NA,1,1
"1475",22677107,2012-10-15,NA,1,1,NA,NA,1
"1476",22675029,2012-11-01,"PMC3472496",NA,1,1,NA,1
"1477",22672592,2012-06-06,"PMC3408368",1,1,NA,NA,1
"1478",22666524,2012-05-27,"PMC3365436",NA,1,NA,NA,1
"1479",22666219,2012-05-31,"PMC3364524",NA,1,NA,NA,1
"1480",22665578,2012-08-01,"PMC4032622",1,1,NA,NA,NA
"1481",22665269,2012-12-01,NA,NA,1,NA,NA,1
"1482",22664184,2012-09-01,"PMC3396790",1,1,NA,NA,NA
"1483",22662134,2012-01-01,"PMC3360698",1,1,NA,NA,1
"1484",22647391,2012-07-01,NA,1,1,NA,1,1
"1485",22629410,2012-01-01,"PMC3358256",1,1,NA,NA,NA
"1486",22621408,2012-08-01,"PMC3399918",1,1,NA,NA,1
"1487",22619984,2012-03-01,NA,1,1,NA,NA,NA
"1488",22618722,2012-10-01,NA,1,1,NA,1,1
"1489",22617627,2012-07-01,NA,1,1,NA,NA,1
"1490",22617294,2012-05-22,NA,1,1,NA,1,1
"1491",22615872,2012-01-01,"PMC3352860",1,1,NA,1,1
"1492",22609762,2012-07-01,NA,1,1,NA,NA,1
"1493",22581841,2012-07-01,"PMC3499052",1,1,NA,NA,NA
"1494",22573524,2013-03-01,NA,NA,1,NA,NA,1
"1495",22570358,2012-09-01,NA,1,NA,NA,1,1
"1496",22564186,2012-07-01,NA,1,1,NA,NA,NA
"1497",22563733,2012-06-01,NA,NA,1,NA,NA,NA
"1498",22552925,2013-02-01,NA,1,1,NA,NA,NA
"1499",22551203,2012-05-02,"PMC3506565",1,1,NA,NA,NA
"1500",22549984,2012-07-01,NA,1,NA,NA,1,1
"1501",22548357,2012-08-01,NA,NA,1,NA,NA,1
"1502",22547343,2012-09-01,NA,1,1,NA,1,1
"1503",22543188,2012-09-15,NA,1,NA,NA,1,NA
"1504",22539607,2012-07-01,"PMC3397796",1,1,NA,NA,1
"1505",22539555,2012-05-18,NA,NA,1,NA,1,1
"1506",22531475,2012-06-01,"PMC3398992",1,1,NA,NA,1
"1507",22531363,2012-06-01,"PMC3398989",1,1,NA,NA,NA
"1508",22530917,2012-04-24,"PMC3352111",1,1,NA,1,1
"1509",22528351,2012-01-01,NA,1,1,NA,NA,1
"1510",22527164,2012-06-01,NA,1,1,NA,NA,1
"1511",22509334,2012-01-01,"PMC3324531",1,1,NA,NA,NA
"1512",22508672,2012-08-01,"PMC3404227",1,1,NA,NA,1
"1513",22506007,2012-01-01,"PMC3323629",1,1,NA,1,1
"1514",22479686,2011-09-01,"PMC3312301",NA,1,NA,NA,NA
"1515",22476853,2012-08-01,NA,1,1,NA,NA,1
"1516",22476624,2012-08-01,NA,1,1,NA,1,1
"1517",22466225,2012-07-01,"PMC3404653",1,1,NA,NA,NA
"1518",22465530,2012-05-25,NA,1,1,NA,NA,1
"1519",22461402,2012-07-01,NA,1,1,NA,NA,NA
"1520",22457049,2012-10-01,NA,1,1,NA,1,1
"1521",22456710,2012-03-28,"PMC3331945",NA,1,NA,NA,1
"1522",22447833,2012-03-01,NA,1,1,NA,NA,NA
"1523",22442484,2012-03-23,"PMC3612990",NA,1,NA,NA,NA
"1524",22431562,2012-06-01,"PMC3357192",1,1,NA,NA,NA
"1525",22430801,2012-03-01,"PMC3335948",1,1,NA,1,1
"1526",22427238,2012-06-01,"PMC3345105",1,1,NA,NA,1
"1527",22426602,2012-06-01,NA,1,1,NA,NA,1
"1528",22423324,2012-02-01,"PMC3298943",NA,1,NA,NA,NA
"1529",22422454,2012-02-01,"PMC3304536",1,1,NA,NA,1
"1530",22422450,2012-02-01,"PMC3304521",1,1,NA,NA,1
"1531",22415897,2012-10-15,NA,1,1,NA,NA,NA
"1532",22408437,2012-01-01,"PMC3292006",NA,1,NA,NA,1
"1533",22406018,2012-06-01,"PMC3376660",1,1,NA,NA,1
"1534",22405944,2012-05-10,NA,1,1,NA,NA,1
"1535",22405943,2012-09-01,NA,1,1,NA,NA,1
"1536",22402438,2012-06-01,"PMC3352986",1,1,NA,NA,1
"1537",22400009,2012-01-01,"PMC3286893",NA,1,NA,NA,1
"1538",22395470,2012-02-01,"PMC3335912",1,1,NA,NA,NA
"1539",22395466,2012-02-01,"PMC3335910",1,1,NA,1,1
"1540",22394230,2012-04-01,NA,NA,1,NA,NA,1
"1541",22382075,2012-06-01,"PMC3385444",1,1,NA,1,1
"1542",22382018,2012-03-23,NA,1,1,NA,1,1
"1543",22375557,2012-06-01,NA,1,1,NA,NA,1
"1544",22374981,2012-05-01,NA,1,1,NA,1,1
"1545",22371529,2012-06-01,"PMC3360146",1,1,NA,NA,1
"1546",22370293,2012-05-10,NA,1,1,NA,NA,1
"1547",22359284,2012-01-01,NA,1,1,NA,NA,NA
"1548",22357840,2012-04-15,"PMC3628835",1,1,NA,NA,1
"1549",22355220,2011-01-01,"PMC3280494",NA,1,NA,NA,1
"1550",22333845,2012-02-01,NA,1,1,NA,NA,NA
"1551",22332661,2012-02-01,"PMC3297414",1,1,NA,NA,1
"1552",22332656,2012-02-01,"PMC3809831",1,1,NA,NA,1
"1553",22332651,2012-02-01,NA,1,1,NA,NA,1
"1554",22326975,2012-05-18,NA,1,1,NA,NA,1
"1555",22313796,2012-03-01,"PMC3670595",1,1,NA,NA,NA
"1556",22313050,2012-10-01,"PMC3460616",1,1,NA,NA,NA
"1557",22310288,2012-11-29,"PMC4013778",1,1,NA,NA,1
"1558",22310113,2012-01-01,"PMC3275777",NA,1,NA,NA,NA
"1559",22309162,2012-02-01,NA,1,1,NA,NA,1
"1560",22289720,2014-01-28,"PMC3391356",1,1,NA,1,1
"1561",22274612,2012-01-01,"PMC3337834",1,1,NA,NA,1
"1562",22262813,2012-03-01,"PMC5547882",1,1,NA,NA,1
"1563",22262693,2012-04-05,NA,NA,1,NA,1,1
"1564",22245671,2012-03-25,NA,1,1,NA,NA,1
"1565",22243995,2012-01-13,"PMC3293017",1,1,NA,1,1
"1566",22237295,2012-03-01,"PMC3285258",1,1,NA,NA,NA
"1567",22228215,2012-07-01,"PMC3383956",1,1,NA,NA,1
"1568",22222044,2012-03-01,"PMC3308680",1,1,NA,NA,1
"1569",22208719,2011-12-30,"PMC3262020",NA,1,NA,NA,NA
"1570",23938260,2012-01-01,"PMC3962286",1,1,NA,NA,1
"1571",22204640,2011-12-28,"PMC3284418",NA,1,NA,NA,NA
"1572",22202032,2012-01-01,"PMC4457320",1,1,NA,NA,1
"1573",22201983,2012-01-01,NA,1,1,NA,NA,1
"1574",22201808,2012-01-01,"PMC3364521",1,1,NA,NA,1
"1575",22201807,2012-01-01,"PMC3373430",NA,1,NA,NA,1
"1576",22199960,2011-12-01,"PMC3239112",NA,1,NA,NA,NA
"1577",22189472,2012-06-01,"PMC3321113",1,1,NA,NA,1
"1578",22187122,2012-08-01,NA,1,1,NA,NA,1
"1579",22185517,2011-12-20,"PMC3272032",NA,1,NA,NA,NA
"1580",22173668,2012-01-31,"PMC3273339",1,1,NA,NA,1
"1581",22172279,2012-01-02,"PMC3263525",1,1,NA,NA,1
"1582",22164244,2011-01-01,"PMC3229520",NA,NA,NA,1,NA
"1583",22160459,2011-12-01,NA,1,1,NA,NA,1
"1584",22159035,2011-12-20,"PMC3251057",1,1,1,NA,1
"1585",22147363,2012-02-01,NA,1,1,NA,NA,NA
"1586",22144907,2011-12-01,"PMC3228813",1,1,NA,NA,1
"1587",22139884,2012-02-01,NA,NA,1,NA,1,1
"1588",22133303,2011-12-02,"PMC3273443",1,NA,NA,1,1
"1589",22126203,2011-08-01,NA,1,1,NA,NA,1
"1590",22125493,2011-11-01,"PMC3219598",1,1,NA,NA,1
"1591",22121019,2011-11-27,NA,NA,1,NA,NA,1
"1592",22120154,2012-09-15,NA,1,1,NA,NA,1
"1593",22106409,2012-01-01,"PMC3255789",NA,1,NA,NA,1
"1594",22103680,2011-11-21,"PMC3266217",1,1,NA,NA,1
"1595",22095564,2012-02-01,"PMC3258325",1,1,NA,NA,1
"1596",22094313,2012-01-06,NA,1,1,NA,1,1
"1597",22079243,2012-01-01,NA,1,1,NA,NA,1
"1598",22076376,2011-11-11,"PMC3230325",NA,1,NA,NA,1
"1599",22076155,2011-01-01,"PMC3208631",1,1,NA,1,1
"1600",22073942,2011-11-10,"PMC3226645",NA,NA,NA,NA,1
"1601",22055592,2011-09-01,NA,1,1,NA,1,1
"1602",22053090,2012-02-01,"PMC3287187",1,1,NA,NA,1
"1603",22048706,2011-12-01,NA,NA,NA,NA,1,1
"1604",22042642,2011-12-01,"PMC3227096",NA,1,NA,NA,1
"1605",22038927,2012-09-01,"PMC3288809",1,1,NA,NA,NA
"1606",22034998,2011-12-01,NA,NA,1,NA,NA,1
"1607",22034516,2011-12-01,"PMC3283086",NA,1,NA,NA,NA
"1608",22022525,2011-01-01,"PMC3192792",1,NA,1,NA,NA
"1609",22020280,2011-10-23,NA,NA,1,NA,NA,1
"1610",22016860,2011-07-01,"PMC3190314",NA,1,NA,NA,1
"1611",22005026,2012-02-01,"PMC3279451",1,1,NA,NA,1
"1612",22005006,2012-02-01,"PMC3279448",1,1,NA,1,1
"1613",22004970,2011-11-01,NA,NA,1,NA,NA,1
"1614",22003803,2011-06-01,NA,1,1,NA,NA,NA
"1615",21994404,2011-12-01,"PMC3559183",1,1,NA,NA,NA
"1616",21989055,2012-01-01,"PMC3235014",1,1,1,NA,1
"1617",21988060,2012-08-01,NA,1,1,NA,NA,NA
"1618",21985647,2011-10-10,"PMC3207997",1,1,NA,NA,1
"1619",21981348,2012-02-01,"PMC3257380",1,1,NA,1,1
"1620",21980406,2011-01-01,"PMC3182185",1,1,NA,NA,1
"1621",21980304,2011-09-01,"PMC3183085",NA,1,NA,NA,1
"1622",21976282,2011-11-01,NA,1,1,NA,NA,1
"1623",21972244,2012-01-01,"PMC3235015",1,1,NA,NA,1
"1624",21960343,2011-10-01,"PMC3190095",1,1,NA,NA,1
"1625",21957310,2011-12-01,"PMC3209412",NA,1,1,1,1
"1626",21956148,2012-02-01,NA,1,1,NA,NA,1
"1627",21949851,2011-01-01,"PMC3176811",1,1,NA,NA,1
"1628",21940946,2011-12-01,NA,1,1,NA,NA,NA
"1629",21940498,2011-12-20,"PMC3251045",1,1,1,NA,1
"1630",21937883,2011-10-01,"PMC3225843",1,1,NA,NA,1
"1631",21937507,2012-01-01,"PMC3258132",1,1,NA,NA,NA
"1632",21936705,2012-06-10,NA,1,1,NA,NA,NA
"1633",21931509,2011-07-01,"PMC3168177",NA,1,NA,NA,NA
"1634",21916613,2011-10-01,"PMC3660135",1,1,NA,1,1
"1635",21908723,2011-09-01,"PMC3203444",NA,1,NA,1,1
"1636",21901555,2011-10-01,NA,NA,1,NA,NA,1
"1637",21901246,2012-01-01,NA,1,1,NA,NA,NA
"1638",21899705,2012-01-01,NA,NA,1,NA,NA,1
"1639",21896491,2011-11-04,"PMC3207430",1,NA,NA,1,NA
"1640",21878639,2011-10-21,"PMC3196128",1,1,NA,NA,1
"1641",23717071,2011-09-01,"PMC3659537",NA,1,NA,NA,NA
"1642",21867557,2011-08-26,"PMC3186786",1,1,NA,NA,1
"1643",21866858,2011-06-01,NA,NA,1,NA,NA,1
"1644",21859812,2011-11-01,NA,1,NA,NA,1,1
"1645",21858090,2011-01-01,"PMC3157379",1,1,NA,NA,NA
"1646",21832993,2011-08-10,"PMC3179485",NA,NA,NA,1,NA
"1647",21831520,2011-12-01,NA,1,1,NA,NA,NA
"1648",21830905,2012-02-01,"PMC3272239",1,1,NA,NA,NA
"1649",21829728,2011-01-01,"PMC3150434",1,1,NA,NA,1
"1650",21828060,2011-10-01,NA,1,1,NA,NA,1
"1651",21827582,2011-11-01,NA,1,1,NA,NA,1
"1652",21826083,2011-08-09,"PMC3227751",1,1,NA,NA,NA
"1653",21822284,2011-08-07,NA,1,1,NA,1,1
"1654",21822058,2011-09-01,NA,1,1,NA,1,1
"1655",21815995,2013-02-01,NA,1,1,NA,NA,NA
"1656",21814593,2011-06-01,"PMC3140658",NA,1,NA,NA,1
"1657",21809391,2012-09-01,NA,1,1,NA,NA,NA
"1658",21801021,2011-01-01,"PMC4124830",1,1,NA,NA,1
"1659",25962032,2011-08-01,NA,NA,1,NA,1,1
"1660",21800143,2011-11-01,NA,NA,1,NA,NA,NA
"1661",21787833,2011-11-01,NA,1,1,NA,NA,1
"1662",21761136,2012-02-01,NA,1,1,NA,NA,1
"1663",21756057,2011-07-01,NA,NA,1,NA,NA,1
"1664",21755950,2011-08-25,NA,1,NA,NA,NA,1
"1665",21751215,2012-05-01,NA,1,1,NA,NA,NA
"1666",21746862,2011-10-01,NA,NA,1,NA,NA,1
"1667",21739720,2011-05-01,"PMC3230547",1,1,NA,NA,1
"1668",21735174,2012-01-01,NA,1,1,NA,NA,NA
"1669",21724842,2011-07-01,"PMC3129246",1,1,NA,NA,NA
"1670",21724615,2011-10-01,"PMC3185411",NA,1,NA,NA,1
"1671",21715505,2011-09-01,"PMC3165795",1,1,NA,NA,NA
"1672",21712824,2011-08-09,"PMC3170957",1,1,NA,NA,NA
"1673",21712823,2011-07-12,"PMC3142810",1,1,NA,NA,NA
"1674",21710491,2011-09-01,"PMC3110561",1,1,NA,1,1
"1675",21679467,2011-06-16,"PMC3154145",1,1,NA,NA,NA
"1676",21670278,2011-06-28,"PMC3127926",NA,1,NA,NA,NA
"1677",21669556,2011-11-01,"PMC3226501",1,1,NA,1,1
"1678",21636526,2011-09-01,"PMC3153304",1,1,NA,NA,NA
"1679",21634117,2011-03-01,NA,1,1,NA,NA,1
"1680",21626138,2011-08-01,"PMC3132428",1,1,NA,NA,1
"1681",21615989,2011-05-01,NA,1,1,NA,NA,NA
"1682",21615918,2011-05-26,"PMC3123580",1,1,NA,NA,1
"1683",21614512,2011-08-01,NA,NA,1,NA,NA,1
"1684",21613826,2011-06-01,"PMC3142368",1,1,NA,NA,NA
"1685",21613236,2011-11-01,"PMC3199439",1,1,NA,NA,NA
"1686",21612594,2011-05-25,"PMC3118788",NA,1,NA,NA,1
"1687",21610323,2011-06-01,"PMC3230543",1,1,NA,NA,NA
"1688",21609951,2011-09-01,"PMC3167599",1,1,NA,NA,1
"1689",21593547,2011-06-01,NA,NA,1,NA,NA,NA
"1690",21572950,2011-05-10,"PMC3091869",1,1,NA,NA,1
"1691",21563223,2011-07-01,"PMC3149196",1,1,NA,1,1
"1692",21560187,2011-08-01,"PMC3412225",1,1,1,1,1
